CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1E_School closing,C1E_Flag,C1NV_School closing,C1NV_Flag,C1V_School closing,C1V_Flag,C1M_School closing,C1M_Flag,C1_Notes,C2E_Workplace closing,C2E_Flag,C2NV_Workplace closing,C2NV_Flag,C2V_Workplace closing,C2V_Flag,C2M_Workplace closing,C2M_Flag,C2_Notes,C3E_Cancel public events,C3E_Flag,C3NV_Cancel public events,C3NV_Flag,C3V_Cancel public events,C3V_Flag,C3M_Cancel public events,C3M_Flag,C3_Notes,C4E_Restrictions on gatherings,C4E_Flag,C4NV_Restrictions on gatherings,C4NV_Flag,C4V_Restrictions on gatherings,C4V_Flag,C4M_Restrictions on gatherings,C4M_Flag,C4_Notes,C5E_Close public transport,C5E_Flag,C5NV_Close public transport,C5NV_Flag,C5V_Close public transport,C5V_Flag,C5M_Close public transport,C5M_Flag,C5_Notes,C6E_Stay at home requirements,C6E_Flag,C6NV_Stay at home requirements,C6NV_Flag,C6V_Stay at home requirements,C6V_Flag,C6M_Stay at home requirements,C6M_Flag,C6_Notes,C7E_Restrictions on internal movement,C7E_Flag,C7NV_Restrictions on internal movement,C7NV_Flag,C7V_Restrictions on internal movement,C7V_Flag,C7M_Restrictions on internal movement,C7M_Flag,C7_Notes,C8E_International travel controls,C8NV_International travel controls,C8V_International travel controls,C8EV_International travel controls,C8_Notes,E1E_Income support,E1E_Flag,E1_Notes,E2E_Debt/contract relief,E2_Notes,E3E_Fiscal measures,E3_Notes,E4E_International support,E4_Notes,H1E_Public information campaigns,H1E_Flag,H1_Notes,H2E_Testing policy,H2_Notes,H3E_Contact tracing,H3_Notes,H4E_Emergency investment in healthcare,H4_Notes,H5E_Investment in vaccines,H5_Notes,H6E_Facial Coverings,H6E_Flag,H6NV_Facial Coverings,H6NV_Flag,H6V_Facial Coverings,H6V_Flag,H6M_Facial Coverings,H6M_Flag,H6_Notes,H7E_Vaccination policy,H7E_Flag,H7_Notes,H8E_Protection of elderly people,H8E_Flag,H8NV_Protection of elderly people,H8NV_Flag,H8V_Protection of elderly people,H8V_Flag,H8M_Protection of elderly people,H8M_Flag,H8_Notes,M1E_Wildcard,M1_Notes,V1_Vaccine Prioritisation (summary),V1_Notes,V2A_Vaccine Availability (summary),V2_Notes,V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V3_Notes,V4_Mandatory Vaccination (summary),V4_Notes,ConfirmedCases,ConfirmedDeaths,PopulationVaccinated,StringencyIndex_NonVaccinated,StringencyIndex_NonVaccinated_ForDisplay,StringencyIndex_Vaccinated,StringencyIndex_Vaccinated_ForDisplay,StringencyIndex_SimpleAverage,StringencyIndex_SimpleAverage_ForDisplay,StringencyIndex_WeightedAverage,StringencyIndex_WeightedAverage_ForDisplay,GovernmentResponseIndex_NonVaccinated,GovernmentResponseIndex_NonVaccinated_ForDisplay,GovernmentResponseIndex_Vaccinated,GovernmentResponseIndex_Vaccinated_ForDisplay,GovernmentResponseIndex_SimpleAverage,GovernmentResponseIndex_SimpleAverage_ForDisplay,GovernmentResponseIndex_WeightedAverage,GovernmentResponseIndex_WeightedAverage_ForDisplay,ContainmentHealthIndex_NonVaccinated,ContainmentHealthIndex_NonVaccinated_ForDisplay,ContainmentHealthIndex_Vaccinated,ContainmentHealthIndex_Vaccinated_ForDisplay,ContainmentHealthIndex_SimpleAverage,ContainmentHealthIndex_SimpleAverage_ForDisplay,ContainmentHealthIndex_WeightedAverage,ContainmentHealthIndex_WeightedAverage_ForDisplay,EconomicSupportIndex,EconomicSupportIndex_ForDisplay
United Kingdom,GBR,,,NAT_TOTAL,20220608,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,2.00,1,,0.00,,0.00,,,,0.00,,0.00,,,,,,0.00,,,5.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,22363067,199771,74.13,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220609,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,2.00,1,,0.00,,0.00,,,,0.00,,0.00,,,,,,0.00,,,5.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,22373146,199798,74.13,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220610,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,2.00,1,,0.00,,0.00,,,,0.00,,0.00,,,,,,0.00,,,5.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,22382352,199842,74.14,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220611,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,2.00,1,,0.00,,0.00,,,,0.00,,0.00,,,,,,0.00,,,5.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,22382352,199875,74.16,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220612,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,2.00,1,,0.00,,0.00,,,,0.00,,0.00,,,,,,0.00,,,5.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,22382352,199918,74.17,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220613,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,2.00,1,,0.00,,0.00,,,,0.00,,0.00,,,,,,0.00,,,5.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,22410583,199957,74.17,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220614,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,2.00,1,,0.00,,0.00,,,,0.00,,0.00,,,,,,0.00,,,5.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,22422611,199992,74.18,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220615,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,2.00,1,,0.00,,0.00,,,,0.00,,0.00,,,,,,0.00,,,5.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,22447911,200036,74.19,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220616,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,2.00,1,,0.00,,0.00,,,,0.00,,0.00,,,,,,0.00,,,5.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,22460449,200091,74.19,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220617,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,2.00,1,,0.00,,0.00,,,,0.00,,0.00,,,,,,0.00,,,5.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,22472503,200135,74.20,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220618,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,2.00,1,,0.00,,0.00,,,,0.00,,0.00,,,,,,0.00,,,5.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,22472503,200179,74.22,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220619,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,2.00,1,,0.00,,0.00,,,,0.00,,0.00,,,,,,0.00,,,5.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,22472503,200224,74.23,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220620,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,2.00,1,,0.00,,0.00,,,,0.00,,0.00,,,,,,0.00,,,5.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,22508928,200272,74.24,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220621,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,2.00,1,,0.00,,0.00,,,,0.00,,0.00,,,,,,0.00,,,5.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,22525358,200329,74.24,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220622,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,2.00,1,,0.00,,0.00,,,,0.00,,0.00,,,,,,0.00,,,5.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,22558085,200399,74.25,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220623,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,2.00,1,,0.00,,0.00,,,,0.00,,0.00,,,,,,0.00,,,5.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,22576354,200459,74.26,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220624,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,2.00,1,,0.00,,0.00,,,,0.00,,0.00,,,,,,0.00,,,5.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,22592827,200506,74.27,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220625,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,2.00,1,,0.00,,0.00,,,,0.00,,0.00,,,,,,0.00,,,5.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,22592827,200576,74.29,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220626,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,2.00,1,,0.00,,0.00,,,,0.00,,0.00,,,,,,0.00,,,5.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,22592827,200644,74.30,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220627,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,2.00,1,,0.00,,0.00,,,,0.00,,0.00,,,,,,0.00,,,5.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,22640130,200705,74.31,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220628,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,2.00,1,,0.00,,0.00,,,,0.00,,0.00,,,,,,0.00,,,5.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,22661542,200774,74.32,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220629,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,2.00,1,,0.00,,0.00,,,,0.00,,0.00,,,,,,0.00,,,5.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,22697437,200858,74.33,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220630,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,2.00,1,,0.00,,0.00,,,,0.00,,0.00,,,,,,0.00,,,5.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,22720345,200932,74.34,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220701,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,2.00,1,,0.00,,0.00,,,,0.00,,0.00,,,,,,0.00,,,5.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,22741065,201010,74.36,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220702,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,2.00,1,,0.00,,0.00,,,,0.00,,0.00,,,,,,0.00,,,5.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,22741065,201099,74.39,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220703,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,2.00,1,,0.00,,0.00,,,,0.00,,0.00,,,,,,0.00,,,5.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,22741065,201167,74.40,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220704,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,2.00,1,,0.00,,0.00,,,,0.00,,0.00,,,,,,0.00,,,5.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,22741065,201254,74.41,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220705,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,2.00,1,,0.00,,0.00,,,,0.00,,0.00,,,,,,0.00,,,5.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,22741065,201355,74.43,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220706,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,2.00,1,,0.00,,0.00,,,,0.00,,0.00,,,,,,0.00,,,5.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,22883995,201465,74.44,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220707,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,2.00,1,,0.00,,0.00,,,,0.00,,0.00,,,,,,0.00,,,5.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,22883995,201563,74.45,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220708,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,2.00,1,,0.00,,0.00,,,,0.00,,0.00,,,,,,0.00,,,5.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,22883995,201668,74.47,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220709,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,2.00,1,,0.00,,0.00,,,,0.00,,0.00,,,,,,0.00,,,5.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,22883995,201771,74.50,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220710,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,2.00,1,,0.00,,0.00,,,,0.00,,0.00,,,,,,0.00,,,5.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,22883995,201887,74.52,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,0.00,0.00
United Kingdom,GBR,,,NAT_TOTAL,20220711,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,,,,0.00,,,0.00,,,0.00,,0.00,,,0.00,,,,,,2.00,1,,0.00,,0.00,,,,0.00,,0.00,,,,,,0.00,,,5.00,1,,0.00,,,,,,0.00,,,,,,,,,,,,,,,,,,,22883995,202010,74.53,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,0.00,0.00
